country,city,year,ph,sulphates,chlorides
Austria,Freistadt,2015,7.864340782,81.73269653,3.476262093
Austria,Freistadt,2016,3.022170544,2.687668085,60.9061203
Austria,Freistadt,2017,2.674546242,2.976160765,66.72331238
Austria,Freistadt,2018,8.275742531,84.123703,2.355505705
Austria,Freistadt,2019,12.54815388,28.76291084,52.4225235
Austria,Furstenfeld,2010,8.908649445,90.56945038,2.98E-08
Austria,Furstenfeld,2013,23.62110901,61.40974808,14.1765728
Austria,Furstenfeld,2014,12.0643158,82.57444763,4.864732265
Austria,Furstenfeld,2015,8.842471123,89.89662933,0
Austria,Furstenfeld,2016,8.801521301,89.77986908,0.584883928
Austria,Furstenfeld,2017,8.916524887,90.6494751,0
Austria,Furstenfeld,2018,8.387086868,81.34674835,0.033864975
Austria,Furstenfeld,2019,8.694921494,31.71603394,44.78637314
Austria,Galtur,2018,14.38594723,66.9666214,16.04285812
Austria,Gänserndorf,2010,9.059866905,68.95651245,17.04366493
Austria,Gänserndorf,2013,7.781423569,81.50232697,7.731212616
Austria,Gänserndorf,2014,8.20515728,85.60487366,5.116594315
Austria,Gänserndorf,2015,2.399236202,24.052742,52.4809494
Austria,Gänserndorf,2016,7.900722504,58.29151535,3.010291815
Austria,Gänserndorf,2017,8.864141464,90.11691284,0
Austria,Gänserndorf,2018,10.52737141,86.8817215,1.140365124
Austria,Gänserndorf,2019,4.461691856,23.62089348,56.03868484
Austria,Gemeinde Gratwein,2010,11.23589134,71.91053009,12.51550293
Austria,Gemeinde Imst,2013,8.443779945,49.20186996,38.32687378
Austria,Gemeinde Imst,2014,8.227108955,48.69064713,26.84466553
Austria,Gemeinde Imst,2015,6.597866058,23.25949669,61.11223221
Austria,Gemeinde Imst,2016,4.932165623,50.59394455,2.23519659
Austria,Gemeinde Imst,2017,8.377861977,86.07964325,1.77005887
Austria,Gemeinde Imst,2018,8.603531837,88.30441284,1.634375691
Austria,Gemeinde Imst,2019,8.239068985,85.73117065,5.086050034
Austria,Gmunden,2013,0.956573546,5.841467857,67.67538452
Austria,Gmunden,2014,33.73106384,20.08464813,43.60111237
Austria,Gmunden,2015,8.934358597,90.83084106,1.86E-09
Austria,Gmunden,2016,12.76947689,25.03590584,53.91710663
Austria,Gmunden,2017,14.28678608,65.61547852,17.53934097
Austria,Gmunden,2018,8.905038834,90.53271484,0
Austria,Gmunden,2019,6.384828568,68.12924957,17.6468544
Austria,Goss,2013,8.719175339,88.64313507,0
Austria,Goss,2014,6.781234741,2.357479334,77.86860657
Austria,Goss,2015,9.280117035,12.13700199,71.20307922
Austria,Goss,2016,27.04362679,60.50918961,12.138731
Austria,Goss,2017,9.708815575,73.76164246,14.02741528
Austria,Goss,2018,5.784873009,65.28398895,27.31310081
Austria,Goss,2019,0.221393108,2.232916117,72.85444641
Austria,Graz,2010,3.124711037,36.84885025,54.35491562
Austria,Graz,2013,24.34188843,65.08022308,10.32506466
Austria,Graz,2014,8.91738987,90.65830994,0
Austria,Graz,2015,15.68447495,76.16973114,6.586232662
Austria,Graz,2016,12.18034458,61.07698059,23.83873177
Austria,Graz,2017,8.954123497,91.03177643,0
Austria,Graz,2018,15.05697632,60.39093399,23.79936409
Austria,Graz,2019,16.82481194,31.55558586,47.60255814
Austria,Graz-Umgebung,2013,8.939319611,90.88121796,0
Austria,Graz-Umgebung,2014,3.597169399,25.81478882,57.65724182
Austria,Graz-Umgebung,2015,13.30027676,77.62923431,4.611646652
Austria,Graz-Umgebung,2016,8.778311729,86.13983154,2.466181993
Austria,Graz-Umgebung,2017,8.754331589,75.42882538,11.22793102
Austria,Graz-Umgebung,2018,14.10818195,37.68049622,34.00786209
Austria,Graz-Umgebung,2019,8.931537628,90.80216217,0
Austria,Grossenzersdorf,2010,2.257719994,3.012863636,82.10321045
Austria,Grossenzersdorf,2013,8.237210274,86.36038208,5.110654354
Austria,Grossenzersdorf,2014,67.87678528,8.17261982,0
Austria,Grossenzersdorf,2015,51.17424774,8.517071724,2.151769638
Austria,Grossenzersdorf,2016,10.00342178,85.05696869,0.742867947
Austria,Grossenzersdorf,2017,21.29238892,36.01320267,0.035881441
Austria,Grossenzersdorf,2018,18.00809479,78.18750763,3.647796869
Austria,Grossenzersdorf,2019,32.32563782,17.16782761,7.471939087
Austria,Hainburg An Der Donau,2010,9.079763412,82.83557129,0
Austria,Hainburg An Der Donau,2013,26.70098877,52.65618134,4.867869377
Austria,Hainburg An Der Donau,2014,10.56161022,89.02140045,0.179407209
Austria,Hainburg An Der Donau,2015,11.67308331,86.42066956,1.825846672
Austria,Hainburg An Der Donau,2016,44.69591522,47.48529053,7.790194511
Austria,Hainburg An Der Donau,2017,60.65284729,11.83579922,0
Austria,Hainburg An Der Donau,2018,76.28691101,2.674435377,0.300388336
Austria,Hainburg An Der Donau,2019,21.91110992,3.084006786,12.21746445
Austria,Hall In Tirol,2010,30.59156799,45.69606781,2.882274628
Austria,Hall In Tirol,2013,54.26422882,7.719642162,1.510446548
Austria,Hall In Tirol,2014,10.77258301,88.00978851,1.217628837
Austria,Hall In Tirol,2015,41.18047714,44.28334045,1.217628837
Austria,Hall In Tirol,2016,49.48131943,30.95516777,0
Austria,Hall In Tirol,2017,80.94844055,11.83579922,0.73057729
Austria,Hall In Tirol,2018,27.7266674,34.6829071,0.583770752
Austria,Hall In Tirol,2019,8.492361069,65.25688934,9.786989212
Austria,Hallein,2010,78.3167038,13.63839149,0.737051964
Austria,Hallein,2013,11.68117809,86.49237823,1.826443315
Austria,Hallein,2014,36.86964798,1.059455752,8.975814819
Austria,Hallein,2015,12.79120255,22.63114166,0.587051392
Austria,Hallein,2016,9.643793106,0,11.29514313
Austria,Hallein,2017,10.58983803,88.30516815,1.095737457
Austria,Hallein,2018,15.32289696,56.2379303,27.68760681
Austria,Hallein,2019,20.90246773,70.05377197,0
Austria,Hallstatt,2019,73.32901764,0,0
Austria,Hartberg,2010,67.13822937,14.54465008,8.787973404
Austria,Hartberg,2013,17.49064064,73.73344421,2.195074081
Austria,Hartberg,2014,1.07193017,15.34891224,0
Austria,Hartberg,2015,44.92513275,47.7255249,7.143785477
Austria,Hartberg,2016,64.37948608,0,0
Austria,Hartberg,2017,32.26880646,0.159057692,19.11161804
Austria,Hartberg,2018,62.99973679,0,2.91E-11
Austria,Hartberg,2019,62.51625061,11.83579922,0
Austria,Haselbach,2013,13.49679375,83.45404053,3.043365955
Austria,Haselbach,2014,6.203873158,67.9900589,9.605077744
Austria,Haselbach,2015,63.00598526,1.315088868,0.60881424
Austria,Haselbach,2016,86.25154877,0,0
Austria,Haselbach,2017,24.67747498,64.94151306,9.375011444
Austria,Haselbach,2018,2.754338026,14.1468544,81.9127655
Austria,Haselbach,2019,4.169230938,35.20868301,44.58626556
Austria,Heiterwang,2010,2.639771938,15.11779404,81.87134552
Austria,Heiterwang,2013,0.722260475,5.735236168,91.45015717
Austria,Heiterwang,2014,1.427036166,26.06171227,71.32575989
Austria,Heiterwang,2015,5.122261047,52.90800858,41.50435638
Austria,Heiterwang,2016,4.552970886,54.83567429,32.08377838
Austria,Heiterwang,2017,0.342114419,2.723608255,90.5904541
Austria,Heiterwang,2018,0.533463597,3.777035236,92.08720398
Austria,Heiterwang,2019,0.288142979,2.47277236,95.0151062
Austria,Hermagor,2010,4.868527412,14.38785172,78.30501556
Austria,Hermagor,2013,0.812752426,4.732083321,93.75801086
Austria,Hermagor,2014,3.687614918,14.01790524,81.63140869
Austria,Hermagor,2015,2.915038347,20.44068527,76.01864624
Austria,Hermagor,2016,2.78283453,25.21253777,71.30498505
Austria,Hermagor,2017,4.35E-06,0,0
Austria,Hermagor,2018,3.07619071,25.83902359,70.73821259
Austria,Hermagor,2019,5.202696323,21.78954887,70.34894562
Austria,Herzogberg,2010,0.280901194,2.410680532,92.62926483
Austria,Herzogberg,2013,0.293966472,2.5227561,96.93570709
Austria,Herzogberg,2014,0.293851733,2.855139256,96.74622345
Austria,Herzogberg,2015,6.825977325,22.66164207,19.55605888
Austria,Herzogberg,2016,2.779034138,17.89042473,73.31904602
Austria,Herzogberg,2017,3.235039711,29.17869377,67.04354858
Austria,Herzogberg,2018,3.075193644,20.38061333,76.03000641
Austria,Herzogberg,2019,3.957677126,30.98645592,64.61405945
Austria,Himberg,2010,0.293023705,2.514677286,96.62528992
Austria,Himberg Bei Wien,2013,2.637234449,15.83259106,79.60375977
Austria,Himberg Bei Wien,2014,0.564674616,9.451891899,86.840271
Austria,Himberg Bei Wien,2015,5.303014755,45.33549118,40.34220505
Austria,Himberg Bei Wien,2016,1.749232292,6.550688744,89.08006287
Austria,Himberg Bei Wien,2017,0.293456584,2.518383503,96.76769257
Austria,Himberg Bei Wien,2018,1.511360884,9.058526039,89.04990387
Austria,Himberg Bei Wien,2019,0.526410341,3.766589642,95.003685
Austria,Hochberg,2013,5.742693901,56.89293289,36.77601242
Austria,Hochberg,2014,0.274867058,2.358878374,90.63878632
Austria,Hochberg,2015,0.957367659,6.055505276,89.62321472
Austria,Hochberg,2016,4.267301559,43.13475418,51.73707962
Austria,Hochberg,2017,8.657040596,88.98318481,1.897545934
Austria,Hochberg,2018,2.379660606,13.72028446,83.4474411
Austria,Hochberg,2019,3.433242083,15.92111969,79.59563446
Austria,Hochgössnitz,2010,4.44308567,41.1188736,34.7110672
Austria,Hochgössnitz,2013,4.265844345,57.01257706,37.5388298
Austria,Hochgössnitz,2014,0.740661144,5.948193073,45.98104477
Austria,Hochgössnitz,2015,3.979615211,33.28139877,61.8812294
Austria,Hochgössnitz,2016,8.081014633,13.13323212,73.86560822
Austria,Hochgössnitz,2017,0.805959105,7.759680271,90.32181549
Austria,Hochgössnitz,2018,1.225554943,9.201714516,89.15974426
Austria,Hochgössnitz,2019,0,0,0
Austria,Höchst,2010,0.285333782,6.772072315,92.12175751
Austria,Höchst,2013,1.675090432,9.887223244,82.72767639
Austria,Höchst,2014,1.466300011,13.32822514,81.31429291
Austria,Höchst,2015,0.28378129,2.435394526,93.57888794
Austria,Höchst,2016,0.28721416,4.452211857,93.80622101
Austria,Höchst,2017,0.933602989,13.9116993,84.63526917
Austria,Höchst,2018,1.381803513,10.75962353,33.65592575
Austria,Höchst,2019,0.488997459,4.993813515,86.20083618
Austria,Hollabrunn,2010,0.290138483,4.150179863,94.9182663
Austria,Hollabrunn,2013,2.691407204,18.11826515,70.62200928
Austria,Hollabrunn,2014,2.634829998,15.08947754,81.71799469
Austria,Hollabrunn,2015,2.346896172,14.63114738,68.8635788
Austria,Hollabrunn,2016,0.337981284,2.753787279,96.09712219
Austria,Hollabrunn,2017,0.30664432,5.159439564,85.63591003
Austria,Hollabrunn,2018,1.602583885,8.054059029,53.65790558
Austria,Hollabrunn,2019,0.284708858,7.071103096,91.77577972
Austria,Illmitz,2010,0.619904399,4.268034458,94.34634399
Austria,Illmitz,2013,3.061668634,23.52669334,72.42392731
Austria,Illmitz,2014,2.871564388,12.14138412,83.03814697
Austria,Illmitz,2015,0.425412059,7.19356966,91.48314667
Austria,Illmitz,2016,5.858885288,29.89073944,53.83614731
Austria,Illmitz,2017,0.923432529,12.81025505,84.905159
Austria,Illmitz,2018,3.637661934,36.55871964,48.15174103
Austria,Illmitz,2019,2.669242859,16.95207977,79.54516602
Austria,Imst,2010,0.293514132,2.518902302,96.7876358
Austria,Innsbruck,2010,3.397181749,22.19977951,73.9236908
Austria,Innsbruck,2013,5.17976284,51.11343384,35.1271019
Austria,Innsbruck,2014,4.417629719,41.58578491,31.62251663
Austria,Innsbruck,2015,1.163087368,10.74509716,85.68362427
Austria,Innsbruck,2016,2.615462065,14.9785881,81.11747742
Austria,Innsbruck,2017,2.632768154,15.07767582,81.65409088
Austria,Innsbruck,2018,2.508597374,16.87970924,77.67181396
Austria,Innsbruck,2019,4.764933586,39.32723999,54.7928009
Austria,Jennersdorf,2017,5.726049423,53.30197144,40.20418549
Austria,Judenburg,2010,1.285169125,13.67081833,80.65926361
Austria,Judenburg,2013,2.427932024,23.85821152,73.34348297
Austria,Judenburg,2014,3.072544813,22.60177422,73.82875061
Austria,Judenburg,2015,1.868991852,9.809332848,85.72563171
Austria,Judenburg,2016,0.287819505,2.470038176,94.91004944
Austria,Judenburg,2017,0.428813279,4.882480145,93.61816406
Austria,Judenburg,2018,0.521817505,4.899260521,84.43484497
Austria,Judenburg,2019,2.908147812,18.96698189,76.96624756
Austria,Judendorf-Strassengel,2010,1.52644074,12.44915009,81.54598236
Austria,Judendorf-Strassengel,2013,2.711539268,26.9354229,61.35675049
Austria,Judendorf-Strassengel,2014,1.074783683,8.541099548,90.06971741
Austria,Judendorf-Strassengel,2015,2.528835058,14.51577282,81.91757202
Austria,Judendorf-Strassengel,2016,4.472822189,12.06102657,82.48571014
Austria,Judendorf-Strassengel,2017,2.139359474,14.11632633,79.86372375
Austria,Judendorf-Strassengel,2018,0.283333421,2.431555271,93.43136597
Austria,Judendorf-Strassengel,2019,0.258860886,2.221489191,85.35967255
Austria,Kapfenberg,2010,4.360057354,38.05585098,56.3178215
Austria,Kapfenberg,2013,3.37625885,27.7606144,58.76782227
Austria,Kapfenberg,2014,3.751996994,37.51182556,57.64290619
Austria,Kapfenberg,2015,0.290608883,2.493976593,95.82987976
Austria,Kapfenberg,2016,0.288618684,2.476883173,95.17306519
Austria,Kapfenberg,2017,4.556600571,11.72565651,79.93761444
Austria,Kapfenberg,2018,0.983995795,8.884144783,89.11130524
Austria,Kapfenberg,2019,0.292184293,2.507486105,96.34896851
Austria,Kematen An Der Ybbs,2010,0.375986695,3.367337704,94.71626282
Austria,Kematen An Der Ybbs,2013,1.492345572,14.7742672,82.73601532
Austria,Kematen An Der Ybbs,2014,8.933217049,90.81918335,0
Austria,Kematen An Der Ybbs,2015,1.861488819,7.80726099,88.34867859
Austria,Kematen An Der Ybbs,2016,2.766336441,15.28173923,78.77498627
Austria,Kematen An Der Ybbs,2017,6.75188303,65.11433411,27.5771122
Austria,Kematen An Der Ybbs,2018,1.585815907,15.72889805,81.83452606
Austria,Kematen An Der Ybbs,2019,9.997662544,86.26932526,1.233651042
Austria,Klagenfurt,2010,6.428848267,57.26206589,35.42963028
Austria,Klagenfurt Am Worthersee,2013,7.095466137,69.5215683,21.19026184
Austria,Klagenfurt Am Worthersee,2014,1.095334291,8.645777702,89.51432037
Austria,Klagenfurt Am Worthersee,2015,0.936695099,5.960581779,91.43561554
Austria,Klagenfurt Am Worthersee,2016,0.631376743,4.703266144,89.41104889
Austria,Klagenfurt Am Worthersee,2017,7.434038639,72.90814209,18.65078735
Austria,Klagenfurt Am Worthersee,2018,0.796225548,7.48365736,81.37854767
Austria,Klagenfurt Am Worthersee,2019,4.865880013,44.942379,49.22787857
Austria,Klöchberg,2010,1.097863197,15.66718483,8.798882484
Austria,Klöchberg,2013,5.399293423,54.92195511,38.98626328
Austria,Klöchberg,2014,3.454134464,26.69378281,68.48757172
Austria,Klöchberg,2015,3.848614216,12.03959179,76.43820953
Austria,Klöchberg,2016,2.040735006,11.87661743,83.11948395
Austria,Klöchberg,2017,0.289409161,2.483640194,95.43270111
Austria,Klöchberg,2018,4.701608181,42.06026077,52.15407181
Austria,Klöchberg,2019,1.781988263,13.35967922,74.88532257
Austria,Klosterneuburg,2010,2.92406559,2.600379944,92.33541107
Austria,Klosterneuburg,2013,6.719733715,64.23184967,28.53110695
Austria,Klosterneuburg,2014,3.368252277,28.69493103,63.75123978
Austria,Klosterneuburg,2015,0.29175669,2.503829956,96.20848846
Austria,Klosterneuburg,2016,1.855428934,2.573075294,94.36870575
Austria,Klosterneuburg,2017,0.290418029,2.492324352,95.76638794
Austria,Klosterneuburg,2018,3.26504612,39.1543541,56.62767792
Austria,Klosterneuburg,2019,9.811974525,22.06784248,63.10295105
Austria,Knittelfeld,2010,0.550437272,5.146729469,93.49944305
Austria,Knittelfeld,2013,7.877361774,78.27630615,12.63447952
Austria,Knittelfeld,2014,4.654992104,39.98200226,54.22119904
Austria,Knittelfeld,2015,4.883211136,48.68622208,36.86990356
Austria,Knittelfeld,2016,3.694523096,37.82478333,53.86506653
Austria,Knittelfeld,2017,0.885719121,8.596670151,84.23447418
Austria,Knittelfeld,2018,2.536829233,27.93329048,59.57458496
Austria,Knittelfeld,2019,1.244117975,13.46821976,80.66456604
Austria,Koflach,2010,6.175992489,14.03660107,66.94877625
Austria,Koflach,2013,4.498786926,39.50894165,51.97438431
Austria,Koflach,2014,3.940825224,3.646384954,84.45400238
Austria,Koflach,2015,1.979586601,5.037739754,42.98588943
Austria,Koflach,2016,8.078824043,11.50091267,75.49679565
Austria,Koflach,2017,8.907876968,90.56162262,0
Austria,Koflach,2018,0.28839004,2.474914789,95.09742737
Austria,Koflach,2019,4.449216843,45.23278427,0
Austria,Kramsach,2010,0.551679552,5.157970905,93.78794861
Austria,Kramsach,2013,7.376411438,75.00971222,16.3878727
Austria,Kramsach,2014,2.515006781,25.24007988,68.3878479
Austria,Kramsach,2015,2.365137577,17.8409996,76.89320374
Austria,Kramsach,2016,7.909939289,80.59108734,6.171491146
Austria,Kramsach,2017,8.907869339,90.56153107,0
Austria,Kramsach,2018,8.867054939,90.14654541,0
Austria,Kramsach,2019,6.658254147,69.97680664,22.1987648
Austria,Krems,2010,8.927734375,90.76346588,0
Austria,Krems An Der Donau,2013,7.657657146,77.97084045,13.82787418
Austria,Krems An Der Donau,2014,2.747504711,11.34730339,79.28823853
Austria,Krems An Der Donau,2015,5.241504192,26.94837379,59.80059052
Austria,Krems An Der Donau,2016,24.79827499,6.107451916,60.45436478
Austria,Krems An Der Donau,2017,2.944266319,23.71488953,71.42153168
Austria,Krems An Der Donau,2018,2.442771435,2.846989632,93.38346863
Austria,Krems An Der Donau,2019,7.094150066,69.75522614,22.39827919
Austria,Kreuth,2010,1.349235296,2.559579849,95.31007385
Austria,Kreuth,2013,0.855021715,8.2915802,83.44471741
Austria,Kreuth,2014,6.87735796,73.56912994,18.31867599
Austria,Kreuth,2015,3.444841862,2.616542339,91.4552536
Austria,Kreuth,2016,4.003157139,26.60390854,66.45471191
Austria,Kreuth,2017,13.89121437,72.83550262,7.761565208
Austria,Kreuth,2018,1.888089895,17.32680321,77.33629608
Austria,Kreuth,2019,1.43834126,8.622729301,84.94120789
Austria,Kreuzberg,2013,7.881314754,78.3196106,12.6130743
Austria,Kreuzberg,2014,1.849415302,13.05375862,83.05449677
Austria,Kreuzberg,2015,1.059911251,10.36232758,85.99263
Austria,Kreuzberg,2016,5.262893677,4.739723206,89.10807037
Austria,Kreuzberg,2017,6.423484802,16.48128128,68.59239197
Austria,Kreuzberg,2018,1.367238522,10.13768673,81.56151581
Austria,Kreuzberg,2019,6.543912888,16.59916306,74.87359619
Austria,Kreuzberg-Ost,2010,2.205090046,6.022853374,90.26142883
Austria,Kriegen,2010,4.464556694,26.87889671,67.99080658
Austria,Kriegen,2013,3.246778965,13.97081947,81.72945404
Austria,Kriegen,2014,7.503312111,73.85074615,16.98582268
Austria,Kriegen,2015,1.785240412,16.28262711,81.22633362
Austria,Kriegen,2016,0.292752922,2.512374401,96.5368042
Austria,Kriegen,2017,8.026946068,22.71528244,67.62214661
Austria,Kriegen,2018,0.290767491,2.495345116,95.88246155
Austria,Kriegen,2019,0.285006046,2.445884228,93.98194885
Austria,Kufstein,2010,0.293435872,2.518253565,96.76271057
Austria,Kufstein,2013,2.374292612,15.09097767,82.17385864
Austria,Kufstein,2014,3.302070379,31.67105484,64.84200287
Austria,Kufstein,2015,0.293958873,2.522746563,96.93534851
Austria,Kufstein,2016,0.292267978,2.508227587,96.37747192
Austria,Kufstein,2017,0.377395272,3.379739046,95.10881042
Austria,Kufstein,2018,5.420003414,33.39374161,59.99080276
Austria,Kufstein,2019,0.292151868,2.507181883,96.33728027
Austria,Lamm,2019,1.587544441,12.13558674,85.65516663
Austria,Leibnitz,2010,0.291678607,2.503153563,96.18249512
Austria,Leibnitz,2013,4.402375698,8.204486847,87.24268341
Austria,Leibnitz,2014,4.482408524,2.521088123,92.6829834
Austria,Leibnitz,2015,0.29391706,2.522354364,96.92028046
Austria,Leibnitz,2016,0.294248581,2.525198698,97.02957153
Austria,Leibnitz,2017,2.017660618,20.14176941,77.13392639
Austria,Leibnitz,2018,0.291406333,2.500779867,96.09128571
Austria,Leibnitz,2019,6.267401695,2.392326117,90.93204498
Austria,Lenzing,2010,0.641947985,2.46481657,96.34494019
Austria,Lenzing,2013,0.293372601,2.51766634,96.74013519
Austria,Lenzing,2014,4.556630135,15.34643078,79.72135925
Austria,Lenzing,2015,3.581141472,26.45221901,69.5479126
